Yeah but,negative
"Ross, she’s not weird, she just wants her stuff to be one of a kind.",neutral
Huh. Y’know what’s not one of a kind? A twin!,negative
"Ooh, Phoebe’s here! Okay, let’s turn out all the lights and we’ll just watch the movie!",positive
"Okay. Hey—Ooh, cool sheets!",positive
"Oh, you like it? You wanna know where I got it?",positive
Sure!,positive
He got it a flea market!,positive
"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",negative
And Joey?,neutral
How do you think she's doing?,neutral
Am I the only one who doesn't think that she's hot? Ross?,positive
"Eh, I mean, I mena she's not unattractive but hot? I ....",positive
Thank you!,positive
Now that Rachel's gone?,neutral
So hot I cried myself to sleep last night.,negative
"Oh, god help us.",negative
What?,negative
Ugly Naked Guy's laying kitchen tile. Eww!,negative
"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",negative
"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",negative
"So honey, this morning was fun, huh? Me hopping in on you in the shower there.",positive
Yeah! And maybe someday we could get a place with two bathrooms.,positive
"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.",neutral
What do you mean?,positive
Carol our sex life is—it’s just not working,negative
Hey there little fella!,positive
"Hey, uh-hey, why don’t we get some shoes on ya, huh?",neutral
"Hey, why don’t you show dad how you can put your shoes on, in your room!",positive
Yay!,positive
Yay!,positive
Yay!,positive
"Seriously, our sex life… I was thinking, maybe I don’t know, we could try some-some new things.",neutral
For fun?,neutral
Like what?,positive
"Well I don’t know umm,  what if we were too tie each other up?",positive
"Umm, some people eat stuff off one another.",neutral
Nah!,negative
"Umm, y’know we-we could try dirty talk?",neutral
"Umm, we could, we could have a threesome.",neutral
I love that idea!,positive
So who’s idea was it to put everybody in the diner on skates?,neutral
"Oh, some idiot customer put a suggestion in the suggestion box.",negative
"Oh my God, they took my idea!",positive
That was you?!,negative
"Yeah! Okay, here you go.",positive
"Rachel, I made you a cocoa.",neutral
"Oh my God, are you guys okay?",negative
Are you all right?,negative
Oh my.,positive
Sit!,negative
Hi.,neutral
"Oh my gosh, Joshua!",positive
All those things I said about not being ready,neutral
They’re not true?,negative
"No, they’re-they’re all true.",neutral
Oh.,positive
But,neutral
"Oh! Oh, I love that but.",positive
You wanna go inside and have some coffee?,neutral
Yeah.,neutral
Okay.  Every time.,neutral
"What, Phoebe, did you whip the potatoes? Ross needs lumps!",negative
"Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",negative
Why would we do that?,negative
"Well, 'cause then they'd be like my mom used to make them, you know, before she died.",negative
"Ok, three kinds of potatoes coming up.",neutral
"Ok, good-bye you guys. Thanks for everything.  Oh, sorry! Oh, sorry!",positive
The most unbelievable thing has happened. Underdog has just gotten away.,negative
The balloon?,neutral
"No, no, the actual cartoon character. Of course the balloon. It's all over the news. Right before he reached",neutral
"I can't, I gotta go.",neutral
Come on. An 80-foot inflatable dog let loose over the city. How often does that happen?,negative
Almost never.,negative
Got the keys?,neutral
Ok.,neutral
What d'you think?,neutral
Lot of things.,neutral
Which one do you think she is?,neutral
May I help you?,neutral
"Oh, no thanks, we're just here to observe.",neutral
You don't observe a dance class. You,neutral
What does she mean?,neutral
I think she means  'You,neutral
"Okay, d'y'see anybody you think could be me?",negative
People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,negative
She could be you.,neutral
"Let's get started. Five, six, a-five six seven eight...",neutral
"Okay, I'm not getting this!",negative
I'm totally getting it!,positive
Did you ever feel like sometimes you are just so unbelievably uncoordinated?,negative
What? You just click when they click.,positive
"Alright people, now everyone grab a partner.",neutral
"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",neutral
Great. It's gym class all over again.,negative
"I'm not crazy, right? I mean, it was never like that.",positive
"Nooo, it wasn't.",neutral
"Ooh, and it's so nice having this little sink here...",positive
"Oh, ain't this nice? It's so quiet, I could just lie here all day.",positive
I know,neutral
Open your drapes! Open your drapes!,positive
I'm so glad we've got adjoining rooms!,positive
The sun is out!,positive
Hey! Remember when I had corneas?,negative
"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.",neutral
Ladies? Ross's speech is in 45 minutes.,neutral
"Walls are pretty thin, guys!",negative
"Hi uh, I’m Joey Tribbiani and with all do respect I’d like to donate some fluids.",positive
"We’re actually at the end of one of our research cycles, so we’re not looking for applicants right now.",neutral
"Oh that’s too bad. I’ve kinda been saving up.  Uh, are you sure there’s no studies I can participate in?",negative
"Well, here’s a schedule of what’s coming up.",neutral
Thanks.  Well but this one starts now.,neutral
"Oh that one is available now, but only identical twins are eligible. It’s a twins study.",neutral
"But it’s $2,000.",positive
Sorry.,negative
Well how about this one? Testing the effects of Joey Tribbiani on attractive nurse receptionists.,neutral
"We already got the results back on that on, and they’re not good.",positive
Hey! How’s it goin’?,neutral
"Well, not much has changed in the last five minutes.",neutral
Yes it has! I made cookies!,positive
Oh that’s all right. I’m still full from your homemade potato chips.,neutral
But you should eat them now because they’re hot from the oven.,positive
Okay.,neutral
"Oh-ho! But not in here! Can’t eat ‘em in bed, remember? No crumbies!",positive
"Okay, I’ll be out in a second.",neutral
Okay!,neutral
What are you doing?,neutral
That doesn’t lock does it?,neutral
"You know, it still smells like monkey in there.",negative
That saves us a conversation.,neutral
"Well, listen, this has been great but I'm officially wiped.",neutral
"Me too, we should get goin'.",neutral
No.,neutral
"Okay, here comes another camera.",neutral
Right. No biggie. Stay loose.,neutral
Why do they keep doing that?,neutral
"If we wanna get on camera, I think we have to get up on one of those platforms.",neutral
They’ve been taping those people up there all day.,neutral
Right.,neutral
"Hey, what’d you guys do to get up on there?",positive
Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,positive
Yeah!,positive
Hey! You’re a good dancer!,positive
Really?,positive
"Yeah, well you’d be better if you just loosened your hips a little.",neutral
What do you mean?,neutral
Like this.,neutral
"That’s it, feel the rhythm. That’s better.",neutral
Uh-huh.,neutral
"Okay, you’re dancing with that girl over there.",neutral
No-no-no-no-no we came together!,positive
"I don’t see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!",neutral
"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",negative
"Really, y’think so? I don’t..",negative
Why aren’t you home yet?!,negative
Is someone there?,negative
"Oh yes, it’s me! Sorry!",neutral
What are you doing here?,neutral
"Uh, I’m just, I’m just looking out your window. At-at the view. What are you guys doing?",neutral
We got some,neutral
"Oh, he brought her back to his apartment.",neutral
Who?  Is that your sister?,negative
"Ugh, she",neutral
"God, Ross is on a date with your sister! How weird is that?!",negative
"Oh my God, look-look he’s taking off her clothes!",negative
He’s taking off her coat!,negative
"Oh, this is just terrible.",negative
Ross! Wait!,negative
"Elizabeth, thank God! I was just thinking about",positive
You suck!!,negative
What?!,negative
"Okay, break-up’s still on!",negative
Hey.,neutral
Hey.,neutral
"Look, I understand if you came by to hit me, I deserve it.",negative
"No, I don’t want to hit you.",neutral
Oh what then? Kick me?,negative
No.,neutral
What do I do?,positive
"Well, the delivery went out to you and I realized they forgot this.",neutral
"Ah, must’ve been fairly obvious since it was the only thing left in your store.",neutral
"Listen, to be honest, home deliveries are really a part of my job description.",neutral
Oh.,neutral
Oh uh…I actually came here to ask you out.,negative
"Oh! Wow! Uh, yeah! That sounds great. I’m just gonna put this  back in my pocket, pretend",positive
Sure!,positive
Horny bitch.  No! You’re a horny bitch! Noooo! You’re the horny bitch! No! You’re a horny bitch!,negative
Chandler!! You have the best taste in men!,positive
"Well, like father, like son.",neutral
Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,positive
Really?! I-I thought you weren’t looking for something serious? I thought you were looking for some kind of a fling.,positive
"Well, y'know, possibly.  You didn’t tell him that, though? Right?",negative
"Ummmmmmmm, no.",neutral
You told this guy that I was looking for a fling?! You don’t tell the guy that!,negative
"Oh, between you telling him that I wanted to have a fling and me putting out on the first date—oh, he’s so gonna get the wrong idea.",negative
"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",neutral
"Oh, yeah. Had that dream.",neutral
"Then I look down, and I realize there's a phone... there.",negative
Instead of...?,negative
That's right.,neutral
Never had that dream.,neutral
No.,neutral
"All of a sudden, the phone starts to ring.",neutral
Honey! Dinner’s ready!,positive
What’s my little chef got for me tonight?,positive
Your favorite!,positive
"Ho-ho-ho,  fried stuff with cheese!",positive
Yep! And lot’s of it!,positive
Thanks sweetheart. Give me a little sugar here.  Okay.,positive
"Okay, in we go.",positive
Here we go! Here we go! Here we go!  How you doin’?,positive
"Something went wrong with Underdog, and they couldn't get his head to inflate.",neutral
"So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is.",positive
"Um, I've got something in my eye, uh, Joey, could we check it in the light, please?",neutral
Oh my god.,negative
What?,negative
Hello! Were we at the same table? It's like... cocktails in Appalachia.,negative
"Come on, they're close.",neutral
Close? She's got her tongue in his ear.,negative
"Oh, like you've never gotten a little rambunctious with Ross.",neutral
"Joey, this is sick, it's disgusting, it's, it's—not really true, is it?",negative
"Well, who's to say what's true? I mean...",neutral
"Oh my god, what were you thinking?",negative
"All right, look, I'm not proud of this, ok? Well, maybe I am a little.",neutral
Oh!,negative
Ow!,negative
I'm outta here.,negative
"Wait, wait, wait. You want him, I want her. He likes you.",neutral
Really?,positive
"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",neutral
Hello! One marriage please!,positive
"Yep, we wanna get married!",positive
All right.,neutral
Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,positive
What are you doing?,neutral
"Oh, that's",neutral
"No, only because that's the graduation song.",neutral
Okay!  This is it!  We're gonna get married!,positive
Are you sure you wanna do this?,neutral
"Well, hello, Mrs. Ross!",positive
"Well, hello, Mr. Rachel!",positive
Wait!  Okay!,neutral
Would you ever be a surrogate for anyone?,neutral
It depends on who asked.,neutral
What if I asked?,neutral
"Oh, Mon, sure.",neutral
Really?,positive
Yes.  You’re not asking are you?,positive
No.,neutral
Yes! Totally!,positive
Oh! Thank you! Thank you! Thank you! Yes! Thank you!,positive
"You…are…not going to believe it! Joshua came into work today, and guess what happened?",positive
He asked you out?!,positive
No. But I was showing him some cufflinks and I felt his pulse.,positive
Saucy!,positive
What are these?,neutral
Electrical plans for the building.,neutral
"Okay, okay, okay should I be scared?",negative
"I know that switch does something, okay?",neutral
So-so I went down to city hall and got these.,neutral
All I had to do was pay $25 and wait in line for three hours.,negative
Wow! If only more people knew.,positive
Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,neutral
Yeah! No that's what I was thinking.,neutral
"So I'm asking you please, take a moment before you judge me.",neutral
"Oh, nobody's judging you.",neutral
"Oh! Okay!  You, Mister Right Place at the Right Time, call me!",positive
Oh man!,negative
I want that place so much!!,positive
I was so sure that was gonna work!,negative
There's twelve bucks I'll never see again!,negative
"All right honey, we'd better go if we wanna catch that movie.",neutral
Bye!,neutral
Bye!,neutral
Bye Chandler!   I miss you already.,negative
"Okay, did you see that?! With the inappropriate and the pinching!!",negative
"Actually, I did!",positive
"Okay, so now do you believe that she's attracted to me?",neutral
"Ohhh, oh my God! Oh my God! She knows about us!",negative
Are you serious?,negative
Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,negative
Okay but what about y'know my pinchable butt and my bulging biceps—She knows!,negative
"Ross, umm, you've been in there for a long time. I'm starting to get kinda freaked out.",negative
"All right, I'm coming out. Hey, can you turn the lights off.",neutral
"No, let's just leave the lights on.",neutral
Oh my God!,negative
"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",negative
Oh fine.,neutral
Ready?  Wrestle!,positive
"Okay, y'know what uh, actually, that's great. That helps a lot. Thanks.",neutral
"All right now remember, something this big and long is going to be difficult to manuver, fortunately I have a lot of experience in that area.",neutral
"Can we please focus here, a naked man’s life hangs in the balance!",negative
I’m telling you he’s dead. What we are about to have here is a dead fat guy on a stick.,negative
"All right, ladies and gentlemen, let’s poke.",neutral
Steady.,neutral
Steady.,neutral
"Okay, a little higher.",neutral
Careful of the angle.,neutral
"Okay, okay, we’re approaching the window  Thread the needle.",neutral
Thread the needle.,neutral
He’s alive! He’s a-live!!!,positive
"And yet, we’re still poking him.",negative
"Okay, retract the device, retract the device.",neutral
He does not look happy.,negative
"Hey-hey, now he’s showing us his poking device.",positive
"Hey, that’s never gonna make it all the way over here, buddy!",negative
"Well they have uh, some unusual pet names for each other.",negative
"Including umm, evil bitch and uh, sick bastard.",negative
Oh God oh!,negative
Contraction!,negative
Are you looking at her?!,negative
No!,negative
Don’t you look at her you sick bastard!,negative
Honey I swear! I wasn’t looking at her!,negative
She’s in labor! You like that you sick son of a bitch!,negative
"Umm. Umm, I’m-I’m just gonna—",neutral
See? See? It was because you were looking fat pervert!,negative
"No-no, I’m…I’m sure no one was looking. Just want some privacy.",neutral
You miss your girlfriend?,neutral
Just ignore them.,neutral
Ross.,neutral
What? What?,negative
He’s looking at me.,neutral
Hey! You wanna live to see your baby?!,negative
Don’t you talk to my husband like that you stupid bastard!,negative
Pat Sajak?,neutral
Yep!,positive
Alex Trebek?,neutral
"Oh, of course!",positive
Chuck Woolery?,neutral
"Definitely! Phoebe, you will not find a single game show host, who’s ass I cannot kick.",positive
Say it!,positive
Say we are unagi!,positive
It’s not something you are! It’s something you have!,negative
Say it!,positive
"Y’know what? I can easily get out of this, but there is a chance you can get very, very hurt!",negative
"Hey, Rach, can I borrow your eyelash curler, I think I lost mine.",neutral
"Yeah, it's in there.",neutral
Oh! Ohh! Oh!!,negative
"Joey, can I talk to you for a second?",neutral
Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,negative
oooooooooooooohhhhhhhhhhh,negative
Yes. Yes.,neutral
You?!  And-and you?!,negative
"Yes, but you cannot tell anyone! No one knows!",positive
How?! When?!,negative
It happened in London.,neutral
IN LONDON!!!,negative
The reason we didn't tell anyone was because we didn't want to make a big deal out of it.,neutral
But it is a big deal!! I have to tell someone!,negative
No-no-no-no-no! You can't!,negative
"Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.",negative
"All right! Man, this is unbelievable! I mean, it's",negative
"I know, it's great!",positive
"Aww, I don't want to see that!",negative
We're so stupid! Do you know what's going on in there? They're trying to take Joey!,negative
"And my second grade teacher was Ms. Thomas, and my first grade teacher was Mrs. Cobb.",neutral
"Mrs., Mrs. Gobb?",neutral
"No Cobb, as in cobb salad.",neutral
"Now, what exactly is in a cobb salad?",neutral
What're we gonna do? What're we gonna do?,negative
"Uh, uh, we'll flip for it. Ducks or clowns.",neutral
"Oh, we're gonna flip for the baby?",negative
You got a better idea?,neutral
"All right, call it in the air.",neutral
Heads.,neutral
Heads it is.,neutral
Yes! Whew!,positive
We have to assign heads to something.,neutral
"Right. Ok, ok, uh, ducks is heads, because ducks have heads.",neutral
What kind of scary-ass clowns came to your birthday?,negative
"Okay, some tricks of the trade.",neutral
"Now, I’ve never been able to cry as an actor, so if I’m in a scene where I have to cry, I cut a hole in my pocket, take a pair of tweezers, and just start pulling.",neutral
"Or ah, or, let’s say I wanna convey that I’ve just done something evil.",neutral
"That would be the basic ‘I have a fishhook in my eyebrow and I like it’  Okay, let’s say I’ve just gotten bad news, well all I do there is try and divide 232 by 13.",neutral
And that’s how it’s done.,neutral
"Great soap opera acting tonight everybody, class dismissed.",positive
"Hey, Mr. Trib.",neutral
Hey-hey.,positive
Then I’m gonna have to ask you to keep it down.,neutral
Who are you?,negative
"Hi, I’m Eric, I’m gonna be Chandler’s new roommate.",neutral
I’m Chandler’s new roommate.,positive
I-I-I don’t think so.,negative
I could be Chandler’s new roommate.,positive
"But, he told me over the phone.",negative
He told me in person.,neutral
That’s weird.,negative
"Well, I’m going to go into my new apartment now.  Ehh!",positive
Hey! Look who I found!,positive
"Oh, hey guys!",positive
"Y’know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden.",neutral
"Yes, if the presents are hidden south for the winter.",neutral
Or we could just follow your clever jokes – any ideas?,neutral
Didn’t think so!,neutral
"Okay, c’mon guys, show us where the presents are!",neutral
"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that’s as good as garbage?",negative
"Hmm, how about my azzz?",neutral
"Hey, this is hollow.",neutral
What?,negative
"This bench, it’s hollow! I can’t believe I never knew that!  Oh, the presents!!!",negative
"No, don’t look directly at them!",negative
What?,negative
"Alright, no, we could look at them!",neutral
I,neutral
"Hi! I’m so glad you’re here, but it’s gonna be a while. I-I wished you’d called first.",positive
"Oh that’s all right, I’m coming back later with your father.",neutral
Oh good.,positive
I actually needed to talk to you before the birth.,neutral
"Okay, what’s up?",neutral
"I brought something that I want to give you, assuming of course that you want it.",neutral
"Ma, you’re asking me to marry you?",negative
"This is your grandmother’s engagement ring, I want you to give it to Rachel.",positive
"Mom no, come on! Thank you.",positive
Just hear me out!,negative
"Maybe this would’ve happened if I’d been more nurturing, or I’d paid more attention, or I... had a uterus.",negative
I can’t believe this!,negative
"I know no, no, y'know you don’t deserve this, you don’t Ross.",negative
"You’re, you’re really, you’re so good.",negative
Thanks.,negative
And you’re so sweet.  And you’re kind,neutral
Thanks.,negative
"Wait, wait, wait, wait, wait.",positive
"Okay, it’s okay.",neutral
"Wait, wait, wait.",positive
My foot is stuck in the pocket.,negative
What?,negative
"No, I can’t get it out.",negative
Rachel?,neutral
Yeah.  Hi Mark!,positive
"Hi. I just talked to Joanna, and she loves you. You got it, you got the job.",positive
"Oh, I did!",positive
Yes.,positive
Oh my God!!,positive
Congratulations...oh..wow,positive
I can’t believe I did this! What an idiot!,negative
"Oh, stop beating yourself up!",negative
People make mistakes!,neutral
These things happen!,neutral
There aren’t any message you’ve forgotten to give me are there?,neutral
Apparently you’re not very good at it!,negative
I,neutral
Philadelphia.,neutral
"Oh my God! So was she! Oh, I’ve got-I’ve got goose bumps.",positive
Really?,positive
"Well, y’know I’m wearing layers and it’s warm.",neutral
Yeah.,positive
"But if—no look, okay. These jerks might not care about you, but the universe does! And that says a lot!",negative
Did you hear that?!,neutral
I don’t need you guys to care about me!,negative
Because the universe cares!,positive
The whole universe!,positive
I really wished they’d care just a little bit though.,negative
"I like this one.  It seems to say, ""I love you and that’s why I have to kill you.""",positive
"They can’t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",positive
Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,negative
Do you really want to pull at that thread?,negative
I’m having a really good time!,positive
Me too! I’m sorry that guy in the subway licked your neck.,negative
"Ohh. No that’s okay, he’s a friend.",neutral
"Hey uh, I don’t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",negative
"Yeah, I… Well y’know I-I mean I missed the-the semi-finals, so I’d just be lost.",negative
"I know it’s really lame, but I got these tickets from my boss and—Oh no! No! No! My God!",positive
"Okay, don’t freak out. I’ll go.",neutral
"No it’s… Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",negative
"Okay, I know. Hold on.  Hey Ross?",neutral
Yeah?,neutral
"Yeah, umm that’s Whitney , Kyle’s ex-wife out there, now do you think that you can y’know divert her so that we can slip out?",neutral
What?! No!,negative
Well okay but I have two tickets to the ballroom dance finals.,neutral
"Look, I don’t think so Pheebs.  All right, I’ll do it. But just because you’re a friend.",neutral
"Well, I-I-I'm done with this. You want anything Ross? Sports? International? Apartment listings?",neutral
I'll take sports.,neutral
Mine!,neutral
"All right. Uhh, international.",neutral
"Okay, look, I-I know what you guys are going to say",neutral
You two will have very hairy children.,negative
"Okay, I didn't know you would say that.",negative
Ross! Janice?!,negative
"All right, hold on!",neutral
Hold on.,neutral
Hold on.,neutral
"This is Ross, okay?",neutral
He's our friend.,neutral
He obviously went crazy.,negative
He obviously lost his mind.,negative
So are you actually gonna see her again?,neutral
Phoebe! Don't put ideas in his head!,negative
Damnit Phoebe!!,negative
"Hey, don’t we have to...",neutral
"Yeah, we got, um-hmm.",neutral
"Umm, I think you’re really, really great...",positive
Oh God!,negative
Here we go again.,negative
Why does this keep happening to me?,negative
Is it something I’m putting out there?,negative
Is this my fault?,negative
Or am I just nuts?,negative
"I-I-I-I-I don’t know, I don’t know what to say.",negative
"Hey buddy, this is a family place, put the mouse back in the house.",negative
Wait!,negative
Terry!,negative
Please!,negative
"Look, I just lost my other job.",negative
Okay?,neutral
You have no idea how much I need this.,negative
"Please, help me out, for old times sake.",negative
This poor guy’s been in a coma for five years. It’s hopeless.,negative
"It’s not hopeless! Dr. Stryker Ramoray’s a miracle worker. Look, here he comes.",positive
"Good morning.  Drake, it’s your brother Stryker. Can you hear me?",neutral
I’m back baby! Ha-ha-ha!,positive
That kid really kicked me hard on the plane.,negative
Well you did pull his hair.,neutral
He took my snack!,negative
I’m not getting into this again!,negative
"Okay! Oh God, y’know what? It’s really bad.",negative
"Well, I told you not to walk. Here.  There. Okay.",negative
"This doesn’t mean anything, does it?",negative
Of course! Only an idiot would wear this stuff if you didn’t have the car! Right?,negative
That is true.,neutral
"Yeah, but only a genius would swallow a sonic blaster gun.",neutral
"Oh, I’ve been there. Yeah, I am gonna go drive my Porsche.",neutral
"Joey, you know you don’t actually have one.",neutral
Come on! What are you doing?! I’m in character! Would you talk to her!,negative
"Ahh, I think it just moved. It’s really poking me.",negative
"All right, that’s it, we’re going to the emergency room.",neutral
"What?! No, you can’t, you can’t leave me here with them! We’re baby-sitting!",negative
"The babies are asleep, I’m sure you’ll be okay on your own for a while!",neutral
But you-you can’t leave me with them! We-we’re a team! We’re playing a zone! They’re gonna triple team me!,negative
"He’s got something plastic lodged in his throat, we’ve got to go to the hospital.",negative
"But no, because a doctor won’t be able to help him, it’s just gonna y’know naturally pass through his system in like seven years.",neutral
I think that’s gum.,neutral
I’m pretty sure it’s gun.,neutral
"Okay, listen this really hurts. Let’s go.",negative
"A real man wouldn’t just run to the hospital!  No! What would, what would Krog do?",negative
That was the only way I could get him to,neutral
Hi! How are the Gellers?,neutral
Don’t call us that!,negative
The judge wouldn’t let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?,negative
Hey! It’s Porsche!!,negative
Hey sweetie!,positive
Hey!,positive
There’s no back to this couch!,negative
Why are you reading this? You hate this kind of stuff.,positive
"Yeah I know, but I figured a shot y’know?",neutral
"Maybe one of those stories would make me cry and then you wouldn’t think I was y’know, all dead inside.",neutral
"Oh that’s so sweet! Look Chandler I don’t care if you can’t cry, I love you.",positive
Oh that makes me feel so warm in my hollow tin chest.,neutral
Stop it!,positive
"No, I mean, come on, seriously think about it, we get married, we’re up at the altar and I’m like this.",neutral
"I won’t care, because I know you will be feeling it all in here.",neutral
Yeah?,neutral
Of course he is!,positive
"What, do you think I’d just use my son as-as an excuse?",positive
What kind of father do you think I am?,negative
"All right, sorry.",neutral
I gotta go make a fake Ben.,neutral
"The basket is totally empty! My God, the neighbors ate all the candy!",positive
"Well, either that or uh",neutral
Joey!!,negative
Yeah?,neutral
Did you eat all the neighbor candy?!,negative
"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!",negative
"Yeah, and they’ve been coming by all day. They love it!",positive
They love my candy? Oh man!!! I’ve gotta go make more!!,positive
"Hey Mon, you might wanna make some more lasagna too, because something might’ve happened to a huge chunk of it.",neutral
Ross! The neighbors ate all my candy!!,positive
Mine stole my newspaper! It’s like a,negative
Sure!,neutral
"Yeah, ever since you uh, told me that story about that bike I-I couldn’t stop thinking about it.",neutral
"I mean, everyone should have a-a",neutral
Oh my God Ross!!,positive
You like it?,positive
I,neutral
Yeah?,neutral
Hello darlings.,neutral
And there’s daddy!,positive
There he is! There he is!,positive
Where?,neutral
Right- where we've been looking all night!,positive
He is so cute!,positive
"Oh, George, baby, drop the towel!",positive
"Yeah, drop it! Drop the towel! Please drop the——wowww.",positive
"I've gotta tell you, Bob is terrific.",positive
"Yeah, isn't he?",positive
"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",positive
You know what else? He's unbelievable in bed.,positive
Wow. My brother never even told me when he lost his virginity.,positive
Huh. That's nice.,neutral
"and the miracle was that that little bit of oil that should’ve just lasted just one day, burned for",neutral
Eight whole days.,neutral
"That’s right, and that’s why we celebrate Hanukkah today. The end.",positive
Awesome!,positive
Yeah?,positive
My favorite part was when,neutral
The Armadillo was actually not so,neutral
Hey!,positive
Oh.,neutral
Wow! It looks like the Easter Bunny’s funeral in here.,positive
"Come on, come on, we’re-we’re-we’re lighting the candles!",positive
Oh.,neutral
Oh.,neutral
"Okay, I understand why",neutral
"Yeah, sure. Good luck!",positive
I’m quitting!! Woo-hoo!  I’m okay!! I’m all right!!,positive
"Wow! That’s exciting, you went to Japan, made up a woman.",positive
What?,neutral
"I’m just saying, this woman, I mean she’s fictitious. No?",positive
Why would you say that?,neutral
‘Cause you’re still into Monica.,neutral
"So you told her there was somebody else so she would agree to work with you, so ‘cause you figure oh if you spent a lot of time together, maybe something might happen, and...",neutral
You’re good. You’re good!,positive
"Yeah, no, I’m fairly intuitive and psychic. It’s a substantial gift.",neutral
"Listen, can you promise me that you won’t tell her though?",negative
"Absolutely, oh I promise. Tell her what?",neutral
Thanks a lot.,neutral
"No I’m serious. I mean I’m intuitive, but my memory sucks.",neutral
"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.",neutral
"For God's sake, will you let it go? There's no Rachel!",negative
"Oh, hey, hey, I got that.",neutral
"Oh, thanks, sweetie.",positive
No problem. I cannot wait for you to meet my friends.,positive
Really?,positive
You don't think they'll judge and ridicule me?,negative
"No, no, they will. I just... uh...",neutral
Can't wait.,neutral
Do I know you?,positive
"Oh my god, little Stevie Fisher? How've you been?",positive
"Good, good, I'm a lawyer now.",neutral
You can't be a lawyer. You're eight.,positive
"Listen, it was nice to see you. I gotta run backstage.",positive
"Uh, wait, backstage?",positive
"Oh, yeah, my firm represents the band.",neutral
Ross.,neutral
Chandler.,neutral
"Look, you guys wanna meet the group?",neutral
Come on.,neutral
"So, are you one of the ones who fooled around with my dad?",negative
Do you have any respect for your body?,negative
Don't you realise what you're-you're doing to yourself?,negative
"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",negative
"The bottom line is, smoking is cool, and you know it.",neutral
"Chandler? It's Alan, he wants to speak to you.",neutral
Really?,positive
He does?,positive
"Hey, buddy, what's up!",positive
"Oh, she told you about that, huh.",negative
"Well, yeah, I have one now and then.",neutral
"Well, yeah, now.",neutral
"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.",neutral
"Well, okay, thanks!",positive
"God, he's good.",positive
If only he were a woman.,neutral
Yeah.,neutral
"Oh, look look look.",positive
The last candle's about to burn out.,neutral
"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral
Thank you.,neutral
Thanks.,neutral
Kinda... spooky without any lights.,negative
Bwah-hah-hah!,positive
"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",positive
Oh.. oh... oh.,neutral
"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",neutral
"All this stuff takes up a lot of room. Hey how uh, how serious are you about keeping Ben in your life?",neutral
You blew them away!,positive
"Oh, I can't tell you how great it was to look at the crowd and see your face!",positive
"I mean... uh, did you know you were  mouthing the words along with me?",neutral
I was,positive
"No, it's ok! Made me feel like a rock star!",positive
Oh my God!  I'm your,positive
I'd better not found you naked in my hotel room!,positive
"Look, I took it too far!",positive
"Okay, Monica: Right foot red.",neutral
Could've played,neutral
Thanks.,neutral
"Okay, Pheebs: Right hand blue. Good.",neutral
"Hello? Oh, uh, Rachel, it's the",neutral
"Oh, okay. Will you take my place?",neutral
"Alright.  Yes, this is Rachel.",neutral
Nooo!,negative
Hello?,neutral
"Oh, yeah, no, I know, I-I haven't been using it much.",neutral
"Oh, well, thanks, but, I'm okay, really.",positive
